treeId,cellId,latitude,longitude,species
2124279,53,40.71426425150087,-73.99718795786019,American basswood
2124280,53,40.7142916794787,-73.9971568473908,American basswood
2124282,53,40.71434487316029,-73.99709651047287,'Green leaf' Japanese flowering cherry
2124284,53,40.71445551849358,-73.99700748963481,'Green leaf' Japanese flowering cherry
2124285,53,40.71451470924158,-73.99696282712415,'Green leaf' Japanese flowering cherry
2124286,53,40.714570225609535,-73.99692514471413,'Green leaf' Japanese flowering cherry
2124287,53,40.71464275626853,-73.9968743303261,'Green leaf' Japanese flowering cherry
2124288,53,40.71472076152492,-73.99682227858086,'Green leaf' Japanese flowering cherry
15373573,53,40.71475841899261,-73.99679867710024,Unknown
2124290,53,40.71479904875047,-73.99677321095034,'Green leaf' Japanese flowering cherry
2124292,53,40.71485689469239,-73.99673631193419,'Green leaf' Japanese flowering cherry
2124294,53,40.71491717557185,-73.99670353477855,'Green leaf' Japanese flowering cherry
